page,tier,brand,model,year_range,engine,section,sku,material,description,price_kind,msrp_usd,import_fee_usd,retail_usd,matched_summary_label,remarks
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,Upgrade Options,1P981N-23-N0AG-7S,Ti,Tips (Gold),free,0.0,,0.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,(No Discount),1P981N-03-N0AB-7S,SS,Tips (Chrome Black),free,0.0,,0.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,981 Cayman | 981 Boxster | 981 Boxster Spyder | 981 Cayman GT4,2012 - 2015,,,1X-31-V0V0-8S-B1001,,OBDII with Lighting Sensor,relative,290.0,,290.0,,※981 Boxster Spyder & 981 Cayman GT4 will be able to keep factory valve control system | ※PSE system equipped (Deduction for Remote Control Module) -US$280 | ※PSE system equipped (Deduction for OBDII) -US$570
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,,0P718N-A0N00-3,SS,Catted Downpipe ※Non-OPF Version,absolute,1700.0,1500,3200.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,Downpipe,0P718N-B0N00-3,SS,Catless Downpipe ※Non-OPF Version,absolute,1500.0,1500,3000.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,,0P718N-A0N00-301,SS,Catted Downpipe ※OPF Version,absolute,1700.0,1500,3200.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,,0P718N-B0N00-301,SS,Catless Downpipe ※OPF Version,absolute,1500.0,1500,3000.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,,0P718N-NVN00-2,,Cat Back System,absolute,4000.0,1500,5500.0,Cat Back System Tips (Chrome Silver),"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,Cat Back System,1IF56-03-N0AS-7S,SS,Tips (Chrome Silver),absolute,4000.0,1500,5500.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,,1X-32-V0V0-8S-B5001,,Remote Control,included,0.0,,0.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,,1IF56-03-N0AT-7S,SS,Tips (Titanium Blue),relative,140.0,,140.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,Upgrade Options,1IF56-03-N0AB-7S,SS,Tips (Chrome Black),relative,200.0,,200.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,(No Discount),1IF56-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,410.0,,410.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Boxster S | 718 Cayman GTS 2.5T | 982 | 718 Boxster | 718 Boxster GTS 2.5T | 718 Cayman | 718 Cayman S | 2016 | - Current,,,,1X-31-V0V0-8S-B1001,,OBDII with Lighting Sensor,relative,290.0,,290.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,,0P718N-A0N00-3,SS,Catted Downpipe ※Non-OPF Version,absolute,1700.0,1500,3200.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,,0P718N-B0N00-3,SS,Catless Downpipe ※Non-OPF Version Porsche Downpipe,absolute,1500.0,1500,3000.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,,0P718N-A0N00-301,SS,Catted Downpipe ※OPF Version,absolute,1700.0,1500,3200.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,,0P718N-B0N00-301,SS,Catless Downpipe ※OPF Version,absolute,1500.0,1500,3000.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,,0P718N-NVN00-2-01,SS,Cat Back System,absolute,4000.0,1500,5500.0,Cat Back System 718-GTS Polished Silver Tips,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,Cat Back System,1P18GS-23-N0BP-7S,Ti,718-GTS Polished Silver Tips,absolute,4000.0,1500,5500.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,,1X-32-V0V0-8S-B5001,,Remote Control,included,0.0,,0.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,,1P18GS-23-N0BG-7S,Ti,718-GTS Tips (Gold),relative,200.0,,200.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,(No Discount),1P18GS-13-N0BB-7S,SS,718-GTS Tips (Chrome Black),relative,200.0,,200.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman | 718 Cayman GTS 2.5T | 2016 | - Current | 982 | 718 Boxster | 718 Boxster S | 718 Boxster GTS 2.5T | 718 Cayman S | *With 718 GT4 Bodykit*,,,,1X-31-V0V0-8S-B1001,,OBDII with Lighting Sensor,relative,290.0,,290.0,,"※GTS model will be able to keep factory valve control system | ※Changing to the OPF version catted/catless downpipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
43,Standard Products,Porsche,718 Cayman GTS 4.0 | 982 | 718 | Boxster GTS 4.0 | 2020 | - Current,,,Header with,0P18G4-A0N00-301,SS,Header with Cat Pipe,absolute,3300.0,1500,4800.0,,"※Headers, front pipe & catback system can be sold individually | ※Stock tips will NOT compatible with iPE's muffler | ※Changing to the OPF version Front pipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Please check how was the muffler mounted before placing an order. iPE muffler does NOT compatible with early style exhaust brackets"
43,Standard Products,Porsche,718 Cayman GTS 4.0 | 982 | 718 | Boxster GTS 4.0 | 2020 | - Current,,,Cat/Catless Straight,0P18G4-B0N00-301,SS,Header with Catless Straight Pipe,absolute,2600.0,1500,4100.0,,"※Headers, front pipe & catback system can be sold individually | ※Stock tips will NOT compatible with iPE's muffler | ※Changing to the OPF version Front pipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Please check how was the muffler mounted before placing an order. iPE muffler does NOT compatible with early style exhaust brackets"
43,Standard Products,Porsche,718 Cayman GTS 4.0 | 982 | 718 | Boxster GTS 4.0 | 2020 | - Current,,,,0P18G4-N0N00-301,SS,Front Pipe ※Non-OPF Version,absolute,1700.0,1500,3200.0,,"※Headers, front pipe & catback system can be sold individually | ※Stock tips will NOT compatible with iPE's muffler | ※Changing to the OPF version Front pipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Please check how was the muffler mounted before placing an order. iPE muffler does NOT compatible with early style exhaust brackets"
43,Standard Products,Porsche,718 Cayman GTS 4.0 | 982 | 718 | Boxster GTS 4.0 | 2020 | - Current,,,,0P18G4-N0NO0-3,SS,Front Pipe ※OPF Version Front pipe,absolute,1700.0,1500,3200.0,,"※Headers, front pipe & catback system can be sold individually | ※Stock tips will NOT compatible with iPE's muffler | ※Changing to the OPF version Front pipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Please check how was the muffler mounted before placing an order. iPE muffler does NOT compatible with early style exhaust brackets"
43,Standard Products,Porsche,718 Cayman GTS 4.0 | 982 | 718 | Boxster GTS 4.0 | 2020 | - Current,,,,0P18G4-TN0NN0-3,Ti,Titanium Front Pipe ※Non-OPF Version,absolute,2100.0,1500,3600.0,,"※Headers, front pipe & catback system can be sold individually | ※Stock tips will NOT compatible with iPE's muffler | ※Changing to the OPF version Front pipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Please check how was the muffler mounted before placing an order. iPE muffler does NOT compatible with early style exhaust brackets"
43,Standard Products,Porsche,718 Cayman GTS 4.0 | 982 | 718 | Boxster GTS 4.0 | 2020 | - Current,,,,0P18G4-TN0NO0-3,Ti,Titanium Front Pipe ※OPF Version,absolute,2100.0,1500,3600.0,,"※Headers, front pipe & catback system can be sold individually | ※Stock tips will NOT compatible with iPE's muffler | ※Changing to the OPF version Front pipe may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Please check how was the muffler mounted before placing an order. iPE muffler does NOT compatible with early style exhaust brackets"
